# t	S	E	I_l	I_h	R
4.180000000000899263e+01	9.908100000000000000e+04	1.910000000000000000e+02	1.220000000000000000e+02	6.200000000000000000e+01	5.440000000000000000e+02
4.190000000000898694e+01	9.906500000000000000e+04	1.960000000000000000e+02	1.280000000000000000e+02	6.300000000000000000e+01	5.480000000000000000e+02
4.200000000000898126e+01	9.905900000000000000e+04	1.930000000000000000e+02	1.300000000000000000e+02	6.200000000000000000e+01	5.560000000000000000e+02
4.210000000000897558e+01	9.905000000000000000e+04	1.970000000000000000e+02	1.280000000000000000e+02	6.400000000000000000e+01	5.610000000000000000e+02
4.220000000000896989e+01	9.904000000000000000e+04	1.990000000000000000e+02	1.300000000000000000e+02	6.500000000000000000e+01	5.660000000000000000e+02
4.230000000000896421e+01	9.902900000000000000e+04	1.930000000000000000e+02	1.340000000000000000e+02	6.800000000000000000e+01	5.760000000000000000e+02
4.240000000000895852e+01	9.901500000000000000e+04	1.990000000000000000e+02	1.340000000000000000e+02	6.900000000000000000e+01	5.830000000000000000e+02
4.250000000000895284e+01	9.900100000000000000e+04	2.030000000000000000e+02	1.360000000000000000e+02	6.700000000000000000e+01	5.930000000000000000e+02
4.260000000000894715e+01	9.898200000000000000e+04	2.120000000000000000e+02	1.390000000000000000e+02	6.700000000000000000e+01	6.000000000000000000e+02
4.270000000000894147e+01	9.896800000000000000e+04	2.170000000000000000e+02	1.450000000000000000e+02	6.700000000000000000e+01	6.030000000000000000e+02
4.280000000000893579e+01	9.895800000000000000e+04	2.140000000000000000e+02	1.530000000000000000e+02	7.000000000000000000e+01	6.050000000000000000e+02
4.290000000000893010e+01	9.894800000000000000e+04	2.130000000000000000e+02	1.550000000000000000e+02	6.900000000000000000e+01	6.150000000000000000e+02
4.300000000000892442e+01	9.894000000000000000e+04	2.070000000000000000e+02	1.600000000000000000e+02	7.200000000000000000e+01	6.210000000000000000e+02
4.310000000000891873e+01	9.892700000000000000e+04	2.150000000000000000e+02	1.560000000000000000e+02	7.200000000000000000e+01	6.300000000000000000e+02
4.320000000000891305e+01	9.891900000000000000e+04	2.110000000000000000e+02	1.600000000000000000e+02	7.400000000000000000e+01	6.360000000000000000e+02
4.330000000000890736e+01	9.890700000000000000e+04	2.120000000000000000e+02	1.590000000000000000e+02	7.400000000000000000e+01	6.480000000000000000e+02
4.340000000000890168e+01	9.889400000000000000e+04	2.160000000000000000e+02	1.570000000000000000e+02	6.900000000000000000e+01	6.640000000000000000e+02
4.350000000000889600e+01	9.888800000000000000e+04	2.130000000000000000e+02	1.630000000000000000e+02	6.800000000000000000e+01	6.680000000000000000e+02
4.360000000000889031e+01	9.887800000000000000e+04	2.120000000000000000e+02	1.670000000000000000e+02	6.800000000000000000e+01	6.750000000000000000e+02
4.370000000000888463e+01	9.886600000000000000e+04	2.120000000000000000e+02	1.760000000000000000e+02	6.700000000000000000e+01	6.790000000000000000e+02
4.380000000000887894e+01	9.885200000000000000e+04	2.170000000000000000e+02	1.780000000000000000e+02	6.700000000000000000e+01	6.860000000000000000e+02
4.390000000000887326e+01	9.884100000000000000e+04	2.160000000000000000e+02	1.780000000000000000e+02	6.700000000000000000e+01	6.980000000000000000e+02
4.400000000000886757e+01	9.882700000000000000e+04	2.220000000000000000e+02	1.770000000000000000e+02	6.900000000000000000e+01	7.050000000000000000e+02
4.410000000000886189e+01	9.881000000000000000e+04	2.260000000000000000e+02	1.810000000000000000e+02	7.000000000000000000e+01	7.130000000000000000e+02
4.420000000000885620e+01	9.880200000000000000e+04	2.240000000000000000e+02	1.860000000000000000e+02	6.900000000000000000e+01	7.190000000000000000e+02
4.430000000000885052e+01	9.878900000000000000e+04	2.240000000000000000e+02	1.900000000000000000e+02	7.200000000000000000e+01	7.250000000000000000e+02
4.440000000000884484e+01	9.877600000000000000e+04	2.210000000000000000e+02	1.880000000000000000e+02	7.800000000000000000e+01	7.370000000000000000e+02
4.450000000000883915e+01	9.876400000000000000e+04	2.270000000000000000e+02	1.890000000000000000e+02	7.500000000000000000e+01	7.450000000000000000e+02
4.460000000000883347e+01	9.875400000000000000e+04	2.280000000000000000e+02	1.940000000000000000e+02	7.200000000000000000e+01	7.520000000000000000e+02
4.470000000000882778e+01	9.874700000000000000e+04	2.180000000000000000e+02	2.020000000000000000e+02	7.400000000000000000e+01	7.590000000000000000e+02
4.480000000000882210e+01	9.872700000000000000e+04	2.320000000000000000e+02	2.040000000000000000e+02	7.100000000000000000e+01	7.660000000000000000e+02
4.490000000000881641e+01	9.871600000000000000e+04	2.260000000000000000e+02	2.130000000000000000e+02	7.200000000000000000e+01	7.730000000000000000e+02
4.500000000000881073e+01	9.869900000000000000e+04	2.340000000000000000e+02	2.170000000000000000e+02	7.100000000000000000e+01	7.790000000000000000e+02
4.510000000000880505e+01	9.868600000000000000e+04	2.350000000000000000e+02	2.190000000000000000e+02	6.700000000000000000e+01	7.930000000000000000e+02
4.520000000000879936e+01	9.867200000000000000e+04	2.390000000000000000e+02	2.170000000000000000e+02	7.300000000000000000e+01	7.990000000000000000e+02
4.530000000000879368e+01	9.865600000000000000e+04	2.420000000000000000e+02	2.220000000000000000e+02	7.500000000000000000e+01	8.050000000000000000e+02
4.540000000000878799e+01	9.864100000000000000e+04	2.470000000000000000e+02	2.170000000000000000e+02	7.900000000000000000e+01	8.160000000000000000e+02
4.550000000000878231e+01	9.862400000000000000e+04	2.550000000000000000e+02	2.200000000000000000e+02	7.900000000000000000e+01	8.220000000000000000e+02
4.560000000000877662e+01	9.861000000000000000e+04	2.580000000000000000e+02	2.190000000000000000e+02	8.000000000000000000e+01	8.330000000000000000e+02
4.570000000000877094e+01	9.860400000000000000e+04	2.570000000000000000e+02	2.160000000000000000e+02	7.600000000000000000e+01	8.470000000000000000e+02
4.580000000000876526e+01	9.859200000000000000e+04	2.570000000000000000e+02	2.210000000000000000e+02	7.600000000000000000e+01	8.540000000000000000e+02
4.590000000000875957e+01	9.857600000000000000e+04	2.650000000000000000e+02	2.200000000000000000e+02	7.300000000000000000e+01	8.660000000000000000e+02
4.600000000000875389e+01	9.856300000000000000e+04	2.680000000000000000e+02	2.210000000000000000e+02	7.400000000000000000e+01	8.740000000000000000e+02
4.610000000000874820e+01	9.854300000000000000e+04	2.730000000000000000e+02	2.200000000000000000e+02	7.800000000000000000e+01	8.860000000000000000e+02
4.620000000000874252e+01	9.852800000000000000e+04	2.770000000000000000e+02	2.170000000000000000e+02	8.200000000000000000e+01	8.960000000000000000e+02
4.630000000000873683e+01	9.851000000000000000e+04	2.860000000000000000e+02	2.130000000000000000e+02	8.400000000000000000e+01	9.070000000000000000e+02
4.640000000000873115e+01	9.849500000000000000e+04	2.840000000000000000e+02	2.190000000000000000e+02	8.300000000000000000e+01	9.190000000000000000e+02
4.650000000000872546e+01	9.848700000000000000e+04	2.790000000000000000e+02	2.220000000000000000e+02	8.000000000000000000e+01	9.320000000000000000e+02
4.660000000000871978e+01	9.847500000000000000e+04	2.780000000000000000e+02	2.240000000000000000e+02	8.400000000000000000e+01	9.390000000000000000e+02
4.670000000000871410e+01	9.844700000000000000e+04	2.970000000000000000e+02	2.190000000000000000e+02	8.200000000000000000e+01	9.550000000000000000e+02
4.680000000000870841e+01	9.843500000000000000e+04	2.900000000000000000e+02	2.200000000000000000e+02	8.700000000000000000e+01	9.680000000000000000e+02
4.690000000000870273e+01	9.841500000000000000e+04	3.000000000000000000e+02	2.220000000000000000e+02	8.700000000000000000e+01	9.760000000000000000e+02
4.700000000000869704e+01	9.838900000000000000e+04	3.090000000000000000e+02	2.310000000000000000e+02	9.000000000000000000e+01	9.810000000000000000e+02
4.710000000000869136e+01	9.837000000000000000e+04	3.150000000000000000e+02	2.340000000000000000e+02	9.100000000000000000e+01	9.900000000000000000e+02
4.720000000000868567e+01	9.835400000000000000e+04	3.090000000000000000e+02	2.400000000000000000e+02	9.800000000000000000e+01	9.990000000000000000e+02
4.730000000000867999e+01	9.833800000000000000e+04	3.140000000000000000e+02	2.380000000000000000e+02	9.900000000000000000e+01	1.011000000000000000e+03
4.740000000000867431e+01	9.832000000000000000e+04	3.180000000000000000e+02	2.380000000000000000e+02	9.900000000000000000e+01	1.025000000000000000e+03
4.750000000000866862e+01	9.830500000000000000e+04	3.210000000000000000e+02	2.350000000000000000e+02	1.020000000000000000e+02	1.037000000000000000e+03
4.760000000000866294e+01	9.828500000000000000e+04	3.250000000000000000e+02	2.400000000000000000e+02	1.070000000000000000e+02	1.043000000000000000e+03
4.770000000000865725e+01	9.827100000000000000e+04	3.270000000000000000e+02	2.380000000000000000e+02	1.090000000000000000e+02	1.055000000000000000e+03
4.780000000000865157e+01	9.825300000000000000e+04	3.250000000000000000e+02	2.420000000000000000e+02	1.160000000000000000e+02	1.064000000000000000e+03
4.790000000000864588e+01	9.822700000000000000e+04	3.390000000000000000e+02	2.390000000000000000e+02	1.180000000000000000e+02	1.077000000000000000e+03
4.800000000000864020e+01	9.821000000000000000e+04	3.410000000000000000e+02	2.430000000000000000e+02	1.150000000000000000e+02	1.091000000000000000e+03
4.810000000000863452e+01	9.819200000000000000e+04	3.410000000000000000e+02	2.500000000000000000e+02	1.150000000000000000e+02	1.102000000000000000e+03
4.820000000000862883e+01	9.817000000000000000e+04	3.420000000000000000e+02	2.580000000000000000e+02	1.170000000000000000e+02	1.113000000000000000e+03
4.830000000000862315e+01	9.814900000000000000e+04	3.450000000000000000e+02	2.580000000000000000e+02	1.240000000000000000e+02	1.124000000000000000e+03
4.840000000000861746e+01	9.813100000000000000e+04	3.470000000000000000e+02	2.560000000000000000e+02	1.300000000000000000e+02	1.136000000000000000e+03
4.850000000000861178e+01	9.811700000000000000e+04	3.470000000000000000e+02	2.600000000000000000e+02	1.350000000000000000e+02	1.141000000000000000e+03
4.860000000000860609e+01	9.809000000000000000e+04	3.580000000000000000e+02	2.640000000000000000e+02	1.370000000000000000e+02	1.151000000000000000e+03
4.870000000000860041e+01	9.806000000000000000e+04	3.730000000000000000e+02	2.640000000000000000e+02	1.300000000000000000e+02	1.173000000000000000e+03
4.880000000000859472e+01	9.804300000000000000e+04	3.670000000000000000e+02	2.670000000000000000e+02	1.350000000000000000e+02	1.188000000000000000e+03
4.890000000000858904e+01	9.801800000000000000e+04	3.800000000000000000e+02	2.650000000000000000e+02	1.310000000000000000e+02	1.206000000000000000e+03
4.900000000000858336e+01	9.799800000000000000e+04	3.870000000000000000e+02	2.650000000000000000e+02	1.330000000000000000e+02	1.217000000000000000e+03
4.910000000000857767e+01	9.797100000000000000e+04	4.000000000000000000e+02	2.650000000000000000e+02	1.320000000000000000e+02	1.232000000000000000e+03
4.920000000000857199e+01	9.794800000000000000e+04	4.030000000000000000e+02	2.620000000000000000e+02	1.350000000000000000e+02	1.252000000000000000e+03
4.930000000000856630e+01	9.791300000000000000e+04	4.150000000000000000e+02	2.670000000000000000e+02	1.370000000000000000e+02	1.268000000000000000e+03
4.940000000000856062e+01	9.788800000000000000e+04	4.190000000000000000e+02	2.710000000000000000e+02	1.370000000000000000e+02	1.285000000000000000e+03
4.950000000000855493e+01	9.786300000000000000e+04	4.250000000000000000e+02	2.750000000000000000e+02	1.350000000000000000e+02	1.302000000000000000e+03
4.960000000000854925e+01	9.784200000000000000e+04	4.270000000000000000e+02	2.690000000000000000e+02	1.400000000000000000e+02	1.322000000000000000e+03
4.970000000000854357e+01	9.781700000000000000e+04	4.220000000000000000e+02	2.780000000000000000e+02	1.470000000000000000e+02	1.336000000000000000e+03
4.980000000000853788e+01	9.779600000000000000e+04	4.170000000000000000e+02	2.850000000000000000e+02	1.530000000000000000e+02	1.349000000000000000e+03
4.990000000000853220e+01	9.777100000000000000e+04	4.170000000000000000e+02	2.850000000000000000e+02	1.590000000000000000e+02	1.368000000000000000e+03
5.000000000000852651e+01	9.774300000000000000e+04	4.300000000000000000e+02	2.850000000000000000e+02	1.600000000000000000e+02	1.382000000000000000e+03
5.010000000000852083e+01	9.772300000000000000e+04	4.260000000000000000e+02	2.920000000000000000e+02	1.640000000000000000e+02	1.395000000000000000e+03
5.020000000000851514e+01	9.770600000000000000e+04	4.260000000000000000e+02	2.930000000000000000e+02	1.590000000000000000e+02	1.416000000000000000e+03
5.030000000000850946e+01	9.767500000000000000e+04	4.400000000000000000e+02	2.870000000000000000e+02	1.600000000000000000e+02	1.438000000000000000e+03
5.040000000000850378e+01	9.764400000000000000e+04	4.440000000000000000e+02	2.920000000000000000e+02	1.680000000000000000e+02	1.452000000000000000e+03
5.050000000000849809e+01	9.761700000000000000e+04	4.510000000000000000e+02	2.990000000000000000e+02	1.650000000000000000e+02	1.468000000000000000e+03
5.060000000000849241e+01	9.758700000000000000e+04	4.560000000000000000e+02	3.070000000000000000e+02	1.680000000000000000e+02	1.482000000000000000e+03
5.070000000000848672e+01	9.755900000000000000e+04	4.650000000000000000e+02	3.080000000000000000e+02	1.740000000000000000e+02	1.494000000000000000e+03
5.080000000000848104e+01	9.752600000000000000e+04	4.710000000000000000e+02	3.200000000000000000e+02	1.730000000000000000e+02	1.510000000000000000e+03
5.090000000000847535e+01	9.750500000000000000e+04	4.570000000000000000e+02	3.260000000000000000e+02	1.840000000000000000e+02	1.528000000000000000e+03
5.100000000000846967e+01	9.747300000000000000e+04	4.630000000000000000e+02	3.290000000000000000e+02	1.880000000000000000e+02	1.547000000000000000e+03
5.110000000000846399e+01	9.744500000000000000e+04	4.690000000000000000e+02	3.360000000000000000e+02	1.880000000000000000e+02	1.562000000000000000e+03
5.120000000000845830e+01	9.741300000000000000e+04	4.830000000000000000e+02	3.380000000000000000e+02	1.860000000000000000e+02	1.580000000000000000e+03
5.130000000000845262e+01	9.738900000000000000e+04	4.810000000000000000e+02	3.490000000000000000e+02	1.880000000000000000e+02	1.593000000000000000e+03
5.140000000000844693e+01	9.736400000000000000e+04	4.790000000000000000e+02	3.510000000000000000e+02	1.870000000000000000e+02	1.619000000000000000e+03
5.150000000000844125e+01	9.733000000000000000e+04	4.800000000000000000e+02	3.620000000000000000e+02	1.860000000000000000e+02	1.642000000000000000e+03
5.160000000000843556e+01	9.729700000000000000e+04	4.900000000000000000e+02	3.650000000000000000e+02	1.850000000000000000e+02	1.663000000000000000e+03
5.170000000000842988e+01	9.726200000000000000e+04	5.010000000000000000e+02	3.620000000000000000e+02	1.900000000000000000e+02	1.685000000000000000e+03
5.180000000000842419e+01	9.723600000000000000e+04	4.980000000000000000e+02	3.730000000000000000e+02	1.910000000000000000e+02	1.702000000000000000e+03
5.190000000000841851e+01	9.720800000000000000e+04	4.980000000000000000e+02	3.750000000000000000e+02	1.950000000000000000e+02	1.724000000000000000e+03
5.200000000000841283e+01	9.717700000000000000e+04	5.120000000000000000e+02	3.790000000000000000e+02	1.860000000000000000e+02	1.746000000000000000e+03
5.210000000000840714e+01	9.714400000000000000e+04	5.180000000000000000e+02	3.900000000000000000e+02	1.820000000000000000e+02	1.766000000000000000e+03
5.220000000000840146e+01	9.711600000000000000e+04	5.220000000000000000e+02	3.980000000000000000e+02	1.730000000000000000e+02	1.791000000000000000e+03
5.230000000000839577e+01	9.708300000000000000e+04	5.350000000000000000e+02	3.950000000000000000e+02	1.730000000000000000e+02	1.814000000000000000e+03
5.240000000000839009e+01	9.704500000000000000e+04	5.410000000000000000e+02	4.060000000000000000e+02	1.750000000000000000e+02	1.833000000000000000e+03
5.250000000000838440e+01	9.702100000000000000e+04	5.450000000000000000e+02	3.980000000000000000e+02	1.780000000000000000e+02	1.858000000000000000e+03
5.260000000000837872e+01	9.699000000000000000e+04	5.500000000000000000e+02	3.940000000000000000e+02	1.860000000000000000e+02	1.880000000000000000e+03
5.270000000000837304e+01	9.696700000000000000e+04	5.490000000000000000e+02	3.970000000000000000e+02	1.860000000000000000e+02	1.901000000000000000e+03
5.280000000000836735e+01	9.694000000000000000e+04	5.490000000000000000e+02	4.080000000000000000e+02	1.900000000000000000e+02	1.913000000000000000e+03
5.290000000000836167e+01	9.690700000000000000e+04	5.580000000000000000e+02	4.030000000000000000e+02	1.930000000000000000e+02	1.939000000000000000e+03
5.300000000000835598e+01	9.687500000000000000e+04	5.630000000000000000e+02	4.170000000000000000e+02	1.940000000000000000e+02	1.951000000000000000e+03
5.310000000000835030e+01	9.685000000000000000e+04	5.510000000000000000e+02	4.350000000000000000e+02	1.990000000000000000e+02	1.965000000000000000e+03
5.320000000000834461e+01	9.680900000000000000e+04	5.720000000000000000e+02	4.310000000000000000e+02	2.010000000000000000e+02	1.987000000000000000e+03
5.330000000000833893e+01	9.678100000000000000e+04	5.820000000000000000e+02	4.320000000000000000e+02	2.020000000000000000e+02	2.003000000000000000e+03
5.340000000000833325e+01	9.673300000000000000e+04	6.120000000000000000e+02	4.290000000000000000e+02	2.010000000000000000e+02	2.025000000000000000e+03
5.350000000000832756e+01	9.670400000000000000e+04	6.150000000000000000e+02	4.290000000000000000e+02	2.040000000000000000e+02	2.048000000000000000e+03
5.360000000000832188e+01	9.667600000000000000e+04	6.100000000000000000e+02	4.470000000000000000e+02	2.010000000000000000e+02	2.066000000000000000e+03
5.370000000000831619e+01	9.665100000000000000e+04	6.060000000000000000e+02	4.520000000000000000e+02	1.970000000000000000e+02	2.094000000000000000e+03
5.380000000000831051e+01	9.661600000000000000e+04	6.120000000000000000e+02	4.600000000000000000e+02	2.000000000000000000e+02	2.112000000000000000e+03
5.390000000000830482e+01	9.658300000000000000e+04	6.210000000000000000e+02	4.590000000000000000e+02	2.040000000000000000e+02	2.133000000000000000e+03
5.400000000000829914e+01	9.653600000000000000e+04	6.470000000000000000e+02	4.600000000000000000e+02	2.030000000000000000e+02	2.154000000000000000e+03
5.410000000000829345e+01	9.649900000000000000e+04	6.490000000000000000e+02	4.730000000000000000e+02	2.030000000000000000e+02	2.176000000000000000e+03
5.420000000000828777e+01	9.645300000000000000e+04	6.720000000000000000e+02	4.790000000000000000e+02	2.000000000000000000e+02	2.196000000000000000e+03
5.430000000000828209e+01	9.641800000000000000e+04	6.750000000000000000e+02	4.840000000000000000e+02	1.980000000000000000e+02	2.225000000000000000e+03
5.440000000000827640e+01	9.638800000000000000e+04	6.720000000000000000e+02	4.930000000000000000e+02	1.980000000000000000e+02	2.249000000000000000e+03
5.450000000000827072e+01	9.635500000000000000e+04	6.650000000000000000e+02	5.110000000000000000e+02	2.000000000000000000e+02	2.269000000000000000e+03
5.460000000000826503e+01	9.632100000000000000e+04	6.640000000000000000e+02	5.130000000000000000e+02	2.070000000000000000e+02	2.295000000000000000e+03
5.470000000000825935e+01	9.629100000000000000e+04	6.560000000000000000e+02	5.240000000000000000e+02	2.140000000000000000e+02	2.315000000000000000e+03
5.480000000000825366e+01	9.624300000000000000e+04	6.820000000000000000e+02	5.220000000000000000e+02	2.110000000000000000e+02	2.342000000000000000e+03
5.490000000000824798e+01	9.619700000000000000e+04	6.840000000000000000e+02	5.350000000000000000e+02	2.160000000000000000e+02	2.368000000000000000e+03
5.500000000000824230e+01	9.615200000000000000e+04	7.010000000000000000e+02	5.280000000000000000e+02	2.200000000000000000e+02	2.399000000000000000e+03
5.510000000000823661e+01	9.611700000000000000e+04	7.010000000000000000e+02	5.270000000000000000e+02	2.220000000000000000e+02	2.433000000000000000e+03
5.520000000000823093e+01	9.608000000000000000e+04	7.040000000000000000e+02	5.320000000000000000e+02	2.220000000000000000e+02	2.462000000000000000e+03
5.530000000000822524e+01	9.604800000000000000e+04	7.090000000000000000e+02	5.300000000000000000e+02	2.210000000000000000e+02	2.492000000000000000e+03
5.540000000000821956e+01	9.601100000000000000e+04	7.140000000000000000e+02	5.400000000000000000e+02	2.250000000000000000e+02	2.510000000000000000e+03
5.550000000000821387e+01	9.597800000000000000e+04	7.090000000000000000e+02	5.500000000000000000e+02	2.240000000000000000e+02	2.539000000000000000e+03
5.560000000000820819e+01	9.593500000000000000e+04	7.240000000000000000e+02	5.410000000000000000e+02	2.350000000000000000e+02	2.565000000000000000e+03
5.570000000000820251e+01	9.590100000000000000e+04	7.260000000000000000e+02	5.580000000000000000e+02	2.350000000000000000e+02	2.580000000000000000e+03
5.580000000000819682e+01	9.586000000000000000e+04	7.330000000000000000e+02	5.570000000000000000e+02	2.380000000000000000e+02	2.612000000000000000e+03
5.590000000000819114e+01	9.582300000000000000e+04	7.370000000000000000e+02	5.660000000000000000e+02	2.320000000000000000e+02	2.642000000000000000e+03
5.600000000000818545e+01	9.578300000000000000e+04	7.360000000000000000e+02	5.750000000000000000e+02	2.370000000000000000e+02	2.669000000000000000e+03
5.610000000000817977e+01	9.573300000000000000e+04	7.590000000000000000e+02	5.770000000000000000e+02	2.370000000000000000e+02	2.694000000000000000e+03
5.620000000000817408e+01	9.569200000000000000e+04	7.690000000000000000e+02	5.770000000000000000e+02	2.440000000000000000e+02	2.718000000000000000e+03
5.630000000000816840e+01	9.565400000000000000e+04	7.730000000000000000e+02	5.780000000000000000e+02	2.460000000000000000e+02	2.749000000000000000e+03
5.640000000000816271e+01	9.561600000000000000e+04	7.820000000000000000e+02	5.750000000000000000e+02	2.470000000000000000e+02	2.780000000000000000e+03
5.650000000000815703e+01	9.555900000000000000e+04	7.950000000000000000e+02	5.900000000000000000e+02	2.550000000000000000e+02	2.801000000000000000e+03
5.660000000000815135e+01	9.552200000000000000e+04	7.990000000000000000e+02	5.960000000000000000e+02	2.530000000000000000e+02	2.830000000000000000e+03
5.670000000000814566e+01	9.547300000000000000e+04	8.140000000000000000e+02	5.950000000000000000e+02	2.530000000000000000e+02	2.865000000000000000e+03
5.680000000000813998e+01	9.543400000000000000e+04	8.220000000000000000e+02	6.010000000000000000e+02	2.530000000000000000e+02	2.890000000000000000e+03
5.690000000000813429e+01	9.538600000000000000e+04	8.330000000000000000e+02	6.120000000000000000e+02	2.550000000000000000e+02	2.914000000000000000e+03
5.700000000000812861e+01	9.534900000000000000e+04	8.260000000000000000e+02	6.200000000000000000e+02	2.590000000000000000e+02	2.946000000000000000e+03
5.710000000000812292e+01	9.529600000000000000e+04	8.380000000000000000e+02	6.320000000000000000e+02	2.600000000000000000e+02	2.974000000000000000e+03
5.720000000000811724e+01	9.525100000000000000e+04	8.400000000000000000e+02	6.310000000000000000e+02	2.740000000000000000e+02	3.004000000000000000e+03
5.730000000000811156e+01	9.521600000000000000e+04	8.370000000000000000e+02	6.410000000000000000e+02	2.740000000000000000e+02	3.032000000000000000e+03
5.740000000000810587e+01	9.516700000000000000e+04	8.400000000000000000e+02	6.590000000000000000e+02	2.790000000000000000e+02	3.055000000000000000e+03
5.750000000000810019e+01	9.512800000000000000e+04	8.380000000000000000e+02	6.630000000000000000e+02	2.790000000000000000e+02	3.092000000000000000e+03
5.760000000000809450e+01	9.507400000000000000e+04	8.630000000000000000e+02	6.580000000000000000e+02	2.820000000000000000e+02	3.123000000000000000e+03
5.770000000000808882e+01	9.502500000000000000e+04	8.610000000000000000e+02	6.810000000000000000e+02	2.760000000000000000e+02	3.157000000000000000e+03
5.780000000000808313e+01	9.498300000000000000e+04	8.620000000000000000e+02	6.790000000000000000e+02	2.770000000000000000e+02	3.199000000000000000e+03
5.790000000000807745e+01	9.493700000000000000e+04	8.680000000000000000e+02	6.860000000000000000e+02	2.770000000000000000e+02	3.232000000000000000e+03
5.800000000000807177e+01	9.489300000000000000e+04	8.620000000000000000e+02	6.980000000000000000e+02	2.860000000000000000e+02	3.261000000000000000e+03
5.810000000000806608e+01	9.484000000000000000e+04	8.840000000000000000e+02	7.030000000000000000e+02	2.800000000000000000e+02	3.293000000000000000e+03
5.820000000000806040e+01	9.479300000000000000e+04	8.870000000000000000e+02	7.100000000000000000e+02	2.890000000000000000e+02	3.321000000000000000e+03
5.830000000000805471e+01	9.474600000000000000e+04	8.830000000000000000e+02	7.210000000000000000e+02	2.950000000000000000e+02	3.355000000000000000e+03
5.840000000000804903e+01	9.470400000000000000e+04	8.800000000000000000e+02	7.160000000000000000e+02	3.010000000000000000e+02	3.399000000000000000e+03
5.850000000000804334e+01	9.465300000000000000e+04	8.760000000000000000e+02	7.260000000000000000e+02	3.130000000000000000e+02	3.432000000000000000e+03
5.860000000000803766e+01	9.459700000000000000e+04	8.850000000000000000e+02	7.330000000000000000e+02	3.180000000000000000e+02	3.467000000000000000e+03
5.870000000000803198e+01	9.455500000000000000e+04	8.790000000000000000e+02	7.440000000000000000e+02	3.220000000000000000e+02	3.500000000000000000e+03
5.880000000000802629e+01	9.449300000000000000e+04	8.970000000000000000e+02	7.510000000000000000e+02	3.220000000000000000e+02	3.537000000000000000e+03
5.890000000000802061e+01	9.443400000000000000e+04	9.010000000000000000e+02	7.650000000000000000e+02	3.310000000000000000e+02	3.569000000000000000e+03
5.900000000000801492e+01	9.438400000000000000e+04	9.110000000000000000e+02	7.670000000000000000e+02	3.330000000000000000e+02	3.605000000000000000e+03
5.910000000000800924e+01	9.434200000000000000e+04	9.120000000000000000e+02	7.690000000000000000e+02	3.350000000000000000e+02	3.642000000000000000e+03
5.920000000000800355e+01	9.429500000000000000e+04	9.240000000000000000e+02	7.610000000000000000e+02	3.350000000000000000e+02	3.685000000000000000e+03
5.930000000000799787e+01	9.424000000000000000e+04	9.410000000000000000e+02	7.670000000000000000e+02	3.320000000000000000e+02	3.720000000000000000e+03
5.940000000000799218e+01	9.419000000000000000e+04	9.360000000000000000e+02	7.660000000000000000e+02	3.480000000000000000e+02	3.760000000000000000e+03
5.950000000000798650e+01	9.414700000000000000e+04	9.320000000000000000e+02	7.790000000000000000e+02	3.440000000000000000e+02	3.798000000000000000e+03
5.960000000000798082e+01	9.408200000000000000e+04	9.440000000000000000e+02	7.970000000000000000e+02	3.440000000000000000e+02	3.833000000000000000e+03
5.970000000000797513e+01	9.402800000000000000e+04	9.560000000000000000e+02	8.000000000000000000e+02	3.460000000000000000e+02	3.870000000000000000e+03
5.980000000000796945e+01	9.396200000000000000e+04	9.710000000000000000e+02	7.990000000000000000e+02	3.540000000000000000e+02	3.914000000000000000e+03
5.990000000000796376e+01	9.389400000000000000e+04	9.840000000000000000e+02	8.090000000000000000e+02	3.590000000000000000e+02	3.954000000000000000e+03
6.000000000000795808e+01	9.383600000000000000e+04	9.940000000000000000e+02	8.210000000000000000e+02	3.590000000000000000e+02	3.990000000000000000e+03
6.010000000000795239e+01	9.377800000000000000e+04	1.011000000000000000e+03	8.160000000000000000e+02	3.570000000000000000e+02	4.038000000000000000e+03
6.020000000000794671e+01	9.370600000000000000e+04	1.040000000000000000e+03	8.170000000000000000e+02	3.540000000000000000e+02	4.083000000000000000e+03
6.030000000000794103e+01	9.365500000000000000e+04	1.039000000000000000e+03	8.190000000000000000e+02	3.630000000000000000e+02	4.124000000000000000e+03
6.040000000000793534e+01	9.359600000000000000e+04	1.043000000000000000e+03	8.410000000000000000e+02	3.610000000000000000e+02	4.159000000000000000e+03
6.050000000000792966e+01	9.353000000000000000e+04	1.056000000000000000e+03	8.560000000000000000e+02	3.590000000000000000e+02	4.199000000000000000e+03
6.060000000000792397e+01	9.346800000000000000e+04	1.068000000000000000e+03	8.520000000000000000e+02	3.630000000000000000e+02	4.249000000000000000e+03
6.070000000000791829e+01	9.339100000000000000e+04	1.090000000000000000e+03	8.590000000000000000e+02	3.650000000000000000e+02	4.295000000000000000e+03
6.080000000000791260e+01	9.333300000000000000e+04	1.102000000000000000e+03	8.640000000000000000e+02	3.620000000000000000e+02	4.339000000000000000e+03
6.090000000000790692e+01	9.326600000000000000e+04	1.112000000000000000e+03	8.720000000000000000e+02	3.720000000000000000e+02	4.378000000000000000e+03
6.100000000000790124e+01	9.320600000000000000e+04	1.114000000000000000e+03	8.790000000000000000e+02	3.750000000000000000e+02	4.426000000000000000e+03
6.110000000000789555e+01	9.312000000000000000e+04	1.146000000000000000e+03	8.910000000000000000e+02	3.790000000000000000e+02	4.464000000000000000e+03
