# t	S	E	I_l	I_h	R
9.670000000000587193e+01	4.689800000000000000e+04	2.087000000000000000e+03	3.185000000000000000e+03	5.470000000000000000e+02	4.728300000000000000e+04
9.680000000000586624e+01	4.681100000000000000e+04	2.085000000000000000e+03	3.181000000000000000e+03	5.320000000000000000e+02	4.739100000000000000e+04
9.690000000000586056e+01	4.672700000000000000e+04	2.060000000000000000e+03	3.162000000000000000e+03	5.360000000000000000e+02	4.751500000000000000e+04
9.700000000000585487e+01	4.664300000000000000e+04	2.034000000000000000e+03	3.163000000000000000e+03	5.360000000000000000e+02	4.762400000000000000e+04
9.710000000000584919e+01	4.656100000000000000e+04	2.016000000000000000e+03	3.125000000000000000e+03	5.420000000000000000e+02	4.775600000000000000e+04
9.720000000000584350e+01	4.647800000000000000e+04	1.993000000000000000e+03	3.108000000000000000e+03	5.480000000000000000e+02	4.787300000000000000e+04
9.730000000000583782e+01	4.638500000000000000e+04	1.995000000000000000e+03	3.083000000000000000e+03	5.440000000000000000e+02	4.799300000000000000e+04
9.740000000000583213e+01	4.628300000000000000e+04	2.001000000000000000e+03	3.065000000000000000e+03	5.380000000000000000e+02	4.811300000000000000e+04
9.750000000000582645e+01	4.620200000000000000e+04	1.978000000000000000e+03	3.023000000000000000e+03	5.430000000000000000e+02	4.825400000000000000e+04
9.760000000000582077e+01	4.610800000000000000e+04	1.973000000000000000e+03	3.004000000000000000e+03	5.430000000000000000e+02	4.837200000000000000e+04
9.770000000000581508e+01	4.600500000000000000e+04	1.972000000000000000e+03	2.988000000000000000e+03	5.470000000000000000e+02	4.848800000000000000e+04
9.780000000000580940e+01	4.591600000000000000e+04	1.966000000000000000e+03	2.969000000000000000e+03	5.350000000000000000e+02	4.861400000000000000e+04
9.790000000000580371e+01	4.582400000000000000e+04	1.953000000000000000e+03	2.971000000000000000e+03	5.400000000000000000e+02	4.871200000000000000e+04
9.800000000000579803e+01	4.574800000000000000e+04	1.925000000000000000e+03	2.989000000000000000e+03	5.350000000000000000e+02	4.880300000000000000e+04
9.810000000000579234e+01	4.566200000000000000e+04	1.931000000000000000e+03	2.964000000000000000e+03	5.260000000000000000e+02	4.891700000000000000e+04
9.820000000000578666e+01	4.556700000000000000e+04	1.920000000000000000e+03	2.975000000000000000e+03	5.240000000000000000e+02	4.901400000000000000e+04
9.830000000000578098e+01	4.548900000000000000e+04	1.909000000000000000e+03	2.945000000000000000e+03	5.260000000000000000e+02	4.913100000000000000e+04
9.840000000000577529e+01	4.540600000000000000e+04	1.900000000000000000e+03	2.945000000000000000e+03	5.190000000000000000e+02	4.923000000000000000e+04
9.850000000000576961e+01	4.530800000000000000e+04	1.889000000000000000e+03	2.960000000000000000e+03	5.170000000000000000e+02	4.932600000000000000e+04
9.860000000000576392e+01	4.524200000000000000e+04	1.858000000000000000e+03	2.958000000000000000e+03	5.100000000000000000e+02	4.943200000000000000e+04
9.870000000000575824e+01	4.514600000000000000e+04	1.857000000000000000e+03	2.945000000000000000e+03	5.090000000000000000e+02	4.954300000000000000e+04
9.880000000000575255e+01	4.506600000000000000e+04	1.852000000000000000e+03	2.922000000000000000e+03	5.090000000000000000e+02	4.965100000000000000e+04
9.890000000000574687e+01	4.500500000000000000e+04	1.824000000000000000e+03	2.909000000000000000e+03	5.060000000000000000e+02	4.975600000000000000e+04
9.900000000000574119e+01	4.492900000000000000e+04	1.818000000000000000e+03	2.866000000000000000e+03	5.020000000000000000e+02	4.988500000000000000e+04
9.910000000000573550e+01	4.486300000000000000e+04	1.780000000000000000e+03	2.869000000000000000e+03	5.060000000000000000e+02	4.998200000000000000e+04
9.920000000000572982e+01	4.478600000000000000e+04	1.771000000000000000e+03	2.864000000000000000e+03	5.000000000000000000e+02	5.007900000000000000e+04
9.930000000000572413e+01	4.471600000000000000e+04	1.759000000000000000e+03	2.841000000000000000e+03	4.910000000000000000e+02	5.019300000000000000e+04
9.940000000000571845e+01	4.465500000000000000e+04	1.728000000000000000e+03	2.807000000000000000e+03	4.890000000000000000e+02	5.032100000000000000e+04
9.950000000000571276e+01	4.458000000000000000e+04	1.729000000000000000e+03	2.799000000000000000e+03	4.880000000000000000e+02	5.040400000000000000e+04
9.960000000000570708e+01	4.450200000000000000e+04	1.724000000000000000e+03	2.765000000000000000e+03	4.870000000000000000e+02	5.052200000000000000e+04
9.970000000000570139e+01	4.441900000000000000e+04	1.722000000000000000e+03	2.758000000000000000e+03	4.770000000000000000e+02	5.062400000000000000e+04
9.980000000000569571e+01	4.435100000000000000e+04	1.709000000000000000e+03	2.733000000000000000e+03	4.770000000000000000e+02	5.073000000000000000e+04
9.990000000000569003e+01	4.427600000000000000e+04	1.710000000000000000e+03	2.720000000000000000e+03	4.620000000000000000e+02	5.083200000000000000e+04
1.000000000000056843e+02	4.419200000000000000e+04	1.712000000000000000e+03	2.694000000000000000e+03	4.590000000000000000e+02	5.094300000000000000e+04
1.001000000000056787e+02	4.414300000000000000e+04	1.687000000000000000e+03	2.664000000000000000e+03	4.610000000000000000e+02	5.104500000000000000e+04
1.002000000000056730e+02	4.406800000000000000e+04	1.680000000000000000e+03	2.633000000000000000e+03	4.610000000000000000e+02	5.115800000000000000e+04
1.003000000000056673e+02	4.399100000000000000e+04	1.665000000000000000e+03	2.616000000000000000e+03	4.630000000000000000e+02	5.126500000000000000e+04
1.004000000000056616e+02	4.391900000000000000e+04	1.651000000000000000e+03	2.612000000000000000e+03	4.590000000000000000e+02	5.135900000000000000e+04
1.005000000000056559e+02	4.382500000000000000e+04	1.659000000000000000e+03	2.609000000000000000e+03	4.650000000000000000e+02	5.144200000000000000e+04
1.006000000000056502e+02	4.375700000000000000e+04	1.649000000000000000e+03	2.600000000000000000e+03	4.560000000000000000e+02	5.153800000000000000e+04
1.007000000000056446e+02	4.368800000000000000e+04	1.625000000000000000e+03	2.577000000000000000e+03	4.660000000000000000e+02	5.164400000000000000e+04
1.008000000000056389e+02	4.361700000000000000e+04	1.601000000000000000e+03	2.563000000000000000e+03	4.630000000000000000e+02	5.175600000000000000e+04
1.009000000000056332e+02	4.355900000000000000e+04	1.576000000000000000e+03	2.533000000000000000e+03	4.610000000000000000e+02	5.187100000000000000e+04
1.010000000000056275e+02	4.348900000000000000e+04	1.553000000000000000e+03	2.525000000000000000e+03	4.590000000000000000e+02	5.197400000000000000e+04
1.011000000000056218e+02	4.343500000000000000e+04	1.526000000000000000e+03	2.506000000000000000e+03	4.620000000000000000e+02	5.207100000000000000e+04
1.012000000000056161e+02	4.336600000000000000e+04	1.523000000000000000e+03	2.479000000000000000e+03	4.560000000000000000e+02	5.217600000000000000e+04
1.013000000000056104e+02	4.329600000000000000e+04	1.512000000000000000e+03	2.466000000000000000e+03	4.550000000000000000e+02	5.227100000000000000e+04
1.014000000000056048e+02	4.322400000000000000e+04	1.511000000000000000e+03	2.441000000000000000e+03	4.510000000000000000e+02	5.237300000000000000e+04
1.015000000000055991e+02	4.316300000000000000e+04	1.477000000000000000e+03	2.453000000000000000e+03	4.530000000000000000e+02	5.245400000000000000e+04
1.016000000000055934e+02	4.308800000000000000e+04	1.477000000000000000e+03	2.438000000000000000e+03	4.550000000000000000e+02	5.254200000000000000e+04
1.017000000000055877e+02	4.301800000000000000e+04	1.468000000000000000e+03	2.432000000000000000e+03	4.440000000000000000e+02	5.263800000000000000e+04
1.018000000000055820e+02	4.294600000000000000e+04	1.464000000000000000e+03	2.402000000000000000e+03	4.490000000000000000e+02	5.273900000000000000e+04
1.019000000000055763e+02	4.288000000000000000e+04	1.440000000000000000e+03	2.404000000000000000e+03	4.490000000000000000e+02	5.282700000000000000e+04
1.020000000000055707e+02	4.280200000000000000e+04	1.437000000000000000e+03	2.375000000000000000e+03	4.580000000000000000e+02	5.292800000000000000e+04
1.021000000000055650e+02	4.272800000000000000e+04	1.432000000000000000e+03	2.358000000000000000e+03	4.500000000000000000e+02	5.303200000000000000e+04
1.022000000000055593e+02	4.266700000000000000e+04	1.422000000000000000e+03	2.334000000000000000e+03	4.560000000000000000e+02	5.312100000000000000e+04
1.023000000000055536e+02	4.259300000000000000e+04	1.416000000000000000e+03	2.319000000000000000e+03	4.530000000000000000e+02	5.321900000000000000e+04
1.024000000000055479e+02	4.251800000000000000e+04	1.434000000000000000e+03	2.284000000000000000e+03	4.500000000000000000e+02	5.331400000000000000e+04
1.025000000000055422e+02	4.246100000000000000e+04	1.419000000000000000e+03	2.265000000000000000e+03	4.410000000000000000e+02	5.341400000000000000e+04
1.026000000000055365e+02	4.240400000000000000e+04	1.400000000000000000e+03	2.244000000000000000e+03	4.310000000000000000e+02	5.352100000000000000e+04
1.027000000000055309e+02	4.233400000000000000e+04	1.402000000000000000e+03	2.218000000000000000e+03	4.230000000000000000e+02	5.362300000000000000e+04
1.028000000000055252e+02	4.226500000000000000e+04	1.410000000000000000e+03	2.200000000000000000e+03	4.180000000000000000e+02	5.370700000000000000e+04
1.029000000000055195e+02	4.221100000000000000e+04	1.406000000000000000e+03	2.174000000000000000e+03	4.210000000000000000e+02	5.378800000000000000e+04
1.030000000000055138e+02	4.214500000000000000e+04	1.408000000000000000e+03	2.150000000000000000e+03	4.200000000000000000e+02	5.387700000000000000e+04
1.031000000000055081e+02	4.208700000000000000e+04	1.396000000000000000e+03	2.142000000000000000e+03	4.130000000000000000e+02	5.396200000000000000e+04
1.032000000000055024e+02	4.202300000000000000e+04	1.382000000000000000e+03	2.135000000000000000e+03	4.160000000000000000e+02	5.404400000000000000e+04
1.033000000000054968e+02	4.196700000000000000e+04	1.370000000000000000e+03	2.108000000000000000e+03	4.100000000000000000e+02	5.414500000000000000e+04
1.034000000000054911e+02	4.190900000000000000e+04	1.353000000000000000e+03	2.103000000000000000e+03	4.120000000000000000e+02	5.422300000000000000e+04
1.035000000000054854e+02	4.185200000000000000e+04	1.330000000000000000e+03	2.110000000000000000e+03	4.110000000000000000e+02	5.429700000000000000e+04
1.036000000000054797e+02	4.179500000000000000e+04	1.325000000000000000e+03	2.099000000000000000e+03	4.020000000000000000e+02	5.437900000000000000e+04
1.037000000000054740e+02	4.173800000000000000e+04	1.319000000000000000e+03	2.080000000000000000e+03	3.950000000000000000e+02	5.446800000000000000e+04
1.038000000000054683e+02	4.168200000000000000e+04	1.299000000000000000e+03	2.085000000000000000e+03	3.860000000000000000e+02	5.454800000000000000e+04
1.039000000000054627e+02	4.164100000000000000e+04	1.273000000000000000e+03	2.082000000000000000e+03	3.760000000000000000e+02	5.462800000000000000e+04
1.040000000000054570e+02	4.158400000000000000e+04	1.268000000000000000e+03	2.066000000000000000e+03	3.790000000000000000e+02	5.470300000000000000e+04
1.041000000000054513e+02	4.151700000000000000e+04	1.280000000000000000e+03	2.051000000000000000e+03	3.700000000000000000e+02	5.478200000000000000e+04
1.042000000000054456e+02	4.147200000000000000e+04	1.267000000000000000e+03	2.037000000000000000e+03	3.610000000000000000e+02	5.486300000000000000e+04
1.043000000000054399e+02	4.143700000000000000e+04	1.241000000000000000e+03	2.016000000000000000e+03	3.580000000000000000e+02	5.494800000000000000e+04
1.044000000000054342e+02	4.138600000000000000e+04	1.225000000000000000e+03	1.998000000000000000e+03	3.620000000000000000e+02	5.502900000000000000e+04
1.045000000000054285e+02	4.134600000000000000e+04	1.193000000000000000e+03	1.987000000000000000e+03	3.590000000000000000e+02	5.511500000000000000e+04
1.046000000000054229e+02	4.129700000000000000e+04	1.194000000000000000e+03	1.977000000000000000e+03	3.540000000000000000e+02	5.517800000000000000e+04
1.047000000000054172e+02	4.124400000000000000e+04	1.194000000000000000e+03	1.959000000000000000e+03	3.500000000000000000e+02	5.525300000000000000e+04
1.048000000000054115e+02	4.120200000000000000e+04	1.172000000000000000e+03	1.954000000000000000e+03	3.480000000000000000e+02	5.532400000000000000e+04
1.049000000000054058e+02	4.115200000000000000e+04	1.159000000000000000e+03	1.949000000000000000e+03	3.460000000000000000e+02	5.539400000000000000e+04
1.050000000000054001e+02	4.110400000000000000e+04	1.151000000000000000e+03	1.938000000000000000e+03	3.440000000000000000e+02	5.546300000000000000e+04
1.051000000000053944e+02	4.106600000000000000e+04	1.135000000000000000e+03	1.924000000000000000e+03	3.410000000000000000e+02	5.553400000000000000e+04
1.052000000000053888e+02	4.102300000000000000e+04	1.124000000000000000e+03	1.893000000000000000e+03	3.380000000000000000e+02	5.562200000000000000e+04
1.053000000000053831e+02	4.097000000000000000e+04	1.136000000000000000e+03	1.851000000000000000e+03	3.380000000000000000e+02	5.570500000000000000e+04
1.054000000000053774e+02	4.092200000000000000e+04	1.132000000000000000e+03	1.838000000000000000e+03	3.290000000000000000e+02	5.577900000000000000e+04
1.055000000000053717e+02	4.088800000000000000e+04	1.109000000000000000e+03	1.816000000000000000e+03	3.370000000000000000e+02	5.585000000000000000e+04
1.056000000000053660e+02	4.084000000000000000e+04	1.102000000000000000e+03	1.797000000000000000e+03	3.300000000000000000e+02	5.593100000000000000e+04
1.057000000000053603e+02	4.079900000000000000e+04	1.089000000000000000e+03	1.778000000000000000e+03	3.350000000000000000e+02	5.599900000000000000e+04
1.058000000000053547e+02	4.074900000000000000e+04	1.078000000000000000e+03	1.765000000000000000e+03	3.350000000000000000e+02	5.607300000000000000e+04
1.059000000000053490e+02	4.070600000000000000e+04	1.067000000000000000e+03	1.746000000000000000e+03	3.290000000000000000e+02	5.615200000000000000e+04
1.060000000000053433e+02	4.065100000000000000e+04	1.076000000000000000e+03	1.718000000000000000e+03	3.260000000000000000e+02	5.622900000000000000e+04
1.061000000000053376e+02	4.060100000000000000e+04	1.085000000000000000e+03	1.701000000000000000e+03	3.220000000000000000e+02	5.629100000000000000e+04
1.062000000000053319e+02	4.056300000000000000e+04	1.068000000000000000e+03	1.696000000000000000e+03	3.230000000000000000e+02	5.635000000000000000e+04
1.063000000000053262e+02	4.051400000000000000e+04	1.063000000000000000e+03	1.693000000000000000e+03	3.130000000000000000e+02	5.641700000000000000e+04
1.064000000000053205e+02	4.047000000000000000e+04	1.041000000000000000e+03	1.693000000000000000e+03	3.070000000000000000e+02	5.648900000000000000e+04
1.065000000000053149e+02	4.043200000000000000e+04	1.013000000000000000e+03	1.680000000000000000e+03	3.130000000000000000e+02	5.656200000000000000e+04
1.066000000000053092e+02	4.038300000000000000e+04	1.000000000000000000e+03	1.690000000000000000e+03	3.010000000000000000e+02	5.662600000000000000e+04
1.067000000000053035e+02	4.032800000000000000e+04	1.000000000000000000e+03	1.689000000000000000e+03	2.980000000000000000e+02	5.668500000000000000e+04
1.068000000000052978e+02	4.027600000000000000e+04	1.007000000000000000e+03	1.677000000000000000e+03	2.900000000000000000e+02	5.675000000000000000e+04
1.069000000000052921e+02	4.023500000000000000e+04	9.970000000000000000e+02	1.654000000000000000e+03	2.850000000000000000e+02	5.682900000000000000e+04
1.070000000000052864e+02	4.019300000000000000e+04	9.870000000000000000e+02	1.631000000000000000e+03	2.890000000000000000e+02	5.690000000000000000e+04
1.071000000000052808e+02	4.015500000000000000e+04	9.670000000000000000e+02	1.636000000000000000e+03	2.910000000000000000e+02	5.695100000000000000e+04
1.072000000000052751e+02	4.011100000000000000e+04	9.540000000000000000e+02	1.634000000000000000e+03	2.860000000000000000e+02	5.701500000000000000e+04
1.073000000000052694e+02	4.006800000000000000e+04	9.530000000000000000e+02	1.611000000000000000e+03	2.870000000000000000e+02	5.708100000000000000e+04
1.074000000000052637e+02	4.002900000000000000e+04	9.430000000000000000e+02	1.597000000000000000e+03	2.880000000000000000e+02	5.714300000000000000e+04
1.075000000000052580e+02	3.999800000000000000e+04	9.250000000000000000e+02	1.598000000000000000e+03	2.820000000000000000e+02	5.719700000000000000e+04
1.076000000000052523e+02	3.995100000000000000e+04	9.260000000000000000e+02	1.594000000000000000e+03	2.810000000000000000e+02	5.724800000000000000e+04
1.077000000000052466e+02	3.991300000000000000e+04	9.200000000000000000e+02	1.566000000000000000e+03	2.820000000000000000e+02	5.731900000000000000e+04
1.078000000000052410e+02	3.985400000000000000e+04	9.310000000000000000e+02	1.559000000000000000e+03	2.790000000000000000e+02	5.737700000000000000e+04
1.079000000000052353e+02	3.981500000000000000e+04	9.200000000000000000e+02	1.550000000000000000e+03	2.830000000000000000e+02	5.743200000000000000e+04
1.080000000000052296e+02	3.978100000000000000e+04	9.090000000000000000e+02	1.542000000000000000e+03	2.800000000000000000e+02	5.748800000000000000e+04
1.081000000000052239e+02	3.973100000000000000e+04	9.130000000000000000e+02	1.539000000000000000e+03	2.790000000000000000e+02	5.753800000000000000e+04
1.082000000000052182e+02	3.968500000000000000e+04	9.140000000000000000e+02	1.536000000000000000e+03	2.770000000000000000e+02	5.758800000000000000e+04
1.083000000000052125e+02	3.964100000000000000e+04	9.020000000000000000e+02	1.527000000000000000e+03	2.760000000000000000e+02	5.765400000000000000e+04
1.084000000000052069e+02	3.960800000000000000e+04	8.890000000000000000e+02	1.503000000000000000e+03	2.620000000000000000e+02	5.773800000000000000e+04
1.085000000000052012e+02	3.957600000000000000e+04	8.760000000000000000e+02	1.486000000000000000e+03	2.620000000000000000e+02	5.780000000000000000e+04
1.086000000000051955e+02	3.954400000000000000e+04	8.610000000000000000e+02	1.478000000000000000e+03	2.650000000000000000e+02	5.785200000000000000e+04
1.087000000000051898e+02	3.950000000000000000e+04	8.530000000000000000e+02	1.465000000000000000e+03	2.690000000000000000e+02	5.791300000000000000e+04
1.088000000000051841e+02	3.946600000000000000e+04	8.560000000000000000e+02	1.431000000000000000e+03	2.670000000000000000e+02	5.798000000000000000e+04
1.089000000000051784e+02	3.942400000000000000e+04	8.480000000000000000e+02	1.436000000000000000e+03	2.600000000000000000e+02	5.803200000000000000e+04
1.090000000000051728e+02	3.939200000000000000e+04	8.320000000000000000e+02	1.418000000000000000e+03	2.570000000000000000e+02	5.810100000000000000e+04
1.091000000000051671e+02	3.936200000000000000e+04	8.300000000000000000e+02	1.383000000000000000e+03	2.580000000000000000e+02	5.816700000000000000e+04
1.092000000000051614e+02	3.932700000000000000e+04	8.170000000000000000e+02	1.383000000000000000e+03	2.570000000000000000e+02	5.821600000000000000e+04
1.093000000000051557e+02	3.928400000000000000e+04	8.280000000000000000e+02	1.365000000000000000e+03	2.560000000000000000e+02	5.826700000000000000e+04
1.094000000000051500e+02	3.924900000000000000e+04	8.130000000000000000e+02	1.347000000000000000e+03	2.530000000000000000e+02	5.833800000000000000e+04
1.095000000000051443e+02	3.921800000000000000e+04	7.950000000000000000e+02	1.337000000000000000e+03	2.570000000000000000e+02	5.839300000000000000e+04
1.096000000000051386e+02	3.918500000000000000e+04	7.910000000000000000e+02	1.326000000000000000e+03	2.540000000000000000e+02	5.844400000000000000e+04
1.097000000000051330e+02	3.914700000000000000e+04	7.880000000000000000e+02	1.316000000000000000e+03	2.540000000000000000e+02	5.849500000000000000e+04
1.098000000000051273e+02	3.910500000000000000e+04	7.910000000000000000e+02	1.307000000000000000e+03	2.510000000000000000e+02	5.854600000000000000e+04
1.099000000000051216e+02	3.908100000000000000e+04	7.780000000000000000e+02	1.300000000000000000e+03	2.500000000000000000e+02	5.859100000000000000e+04
1.100000000000051159e+02	3.904400000000000000e+04	7.860000000000000000e+02	1.283000000000000000e+03	2.510000000000000000e+02	5.863600000000000000e+04
1.101000000000051102e+02	3.900900000000000000e+04	7.830000000000000000e+02	1.278000000000000000e+03	2.510000000000000000e+02	5.867900000000000000e+04
1.102000000000051045e+02	3.897700000000000000e+04	7.660000000000000000e+02	1.265000000000000000e+03	2.510000000000000000e+02	5.874100000000000000e+04
1.103000000000050989e+02	3.894000000000000000e+04	7.720000000000000000e+02	1.256000000000000000e+03	2.460000000000000000e+02	5.878600000000000000e+04
1.104000000000050932e+02	3.890700000000000000e+04	7.580000000000000000e+02	1.261000000000000000e+03	2.430000000000000000e+02	5.883100000000000000e+04
1.105000000000050875e+02	3.886300000000000000e+04	7.790000000000000000e+02	1.234000000000000000e+03	2.370000000000000000e+02	5.888700000000000000e+04
1.106000000000050818e+02	3.883000000000000000e+04	7.690000000000000000e+02	1.219000000000000000e+03	2.370000000000000000e+02	5.894500000000000000e+04
1.107000000000050761e+02	3.880300000000000000e+04	7.580000000000000000e+02	1.208000000000000000e+03	2.340000000000000000e+02	5.899700000000000000e+04
1.108000000000050704e+02	3.877900000000000000e+04	7.440000000000000000e+02	1.195000000000000000e+03	2.310000000000000000e+02	5.905100000000000000e+04
1.109000000000050647e+02	3.874600000000000000e+04	7.400000000000000000e+02	1.181000000000000000e+03	2.330000000000000000e+02	5.910000000000000000e+04
1.110000000000050591e+02	3.872200000000000000e+04	7.310000000000000000e+02	1.176000000000000000e+03	2.340000000000000000e+02	5.913700000000000000e+04
1.111000000000050534e+02	3.868900000000000000e+04	7.370000000000000000e+02	1.159000000000000000e+03	2.300000000000000000e+02	5.918500000000000000e+04
1.112000000000050477e+02	3.866000000000000000e+04	7.370000000000000000e+02	1.161000000000000000e+03	2.270000000000000000e+02	5.921500000000000000e+04
1.113000000000050420e+02	3.863100000000000000e+04	7.220000000000000000e+02	1.156000000000000000e+03	2.320000000000000000e+02	5.925900000000000000e+04
1.114000000000050363e+02	3.860000000000000000e+04	7.280000000000000000e+02	1.149000000000000000e+03	2.270000000000000000e+02	5.929600000000000000e+04
1.115000000000050306e+02	3.856800000000000000e+04	7.220000000000000000e+02	1.148000000000000000e+03	2.210000000000000000e+02	5.934100000000000000e+04
1.116000000000050250e+02	3.853300000000000000e+04	7.290000000000000000e+02	1.137000000000000000e+03	2.170000000000000000e+02	5.938400000000000000e+04
1.117000000000050193e+02	3.850700000000000000e+04	7.210000000000000000e+02	1.122000000000000000e+03	2.110000000000000000e+02	5.943900000000000000e+04
1.118000000000050136e+02	3.848000000000000000e+04	7.080000000000000000e+02	1.108000000000000000e+03	2.090000000000000000e+02	5.949500000000000000e+04
1.119000000000050079e+02	3.845400000000000000e+04	7.010000000000000000e+02	1.099000000000000000e+03	2.100000000000000000e+02	5.953600000000000000e+04
1.120000000000050022e+02	3.842400000000000000e+04	6.960000000000000000e+02	1.090000000000000000e+03	2.060000000000000000e+02	5.958400000000000000e+04
1.121000000000049965e+02	3.839600000000000000e+04	6.900000000000000000e+02	1.081000000000000000e+03	2.000000000000000000e+02	5.963300000000000000e+04
1.122000000000049909e+02	3.836600000000000000e+04	6.890000000000000000e+02	1.074000000000000000e+03	1.960000000000000000e+02	5.967500000000000000e+04
1.123000000000049852e+02	3.833300000000000000e+04	6.820000000000000000e+02	1.073000000000000000e+03	2.010000000000000000e+02	5.971100000000000000e+04
1.124000000000049795e+02	3.829900000000000000e+04	6.820000000000000000e+02	1.077000000000000000e+03	2.000000000000000000e+02	5.974200000000000000e+04
1.125000000000049738e+02	3.827000000000000000e+04	6.840000000000000000e+02	1.049000000000000000e+03	2.030000000000000000e+02	5.979400000000000000e+04
1.126000000000049681e+02	3.824300000000000000e+04	6.760000000000000000e+02	1.054000000000000000e+03	2.020000000000000000e+02	5.982500000000000000e+04
1.127000000000049624e+02	3.821300000000000000e+04	6.800000000000000000e+02	1.046000000000000000e+03	1.960000000000000000e+02	5.986500000000000000e+04
1.128000000000049567e+02	3.818900000000000000e+04	6.580000000000000000e+02	1.050000000000000000e+03	1.960000000000000000e+02	5.990700000000000000e+04
1.129000000000049511e+02	3.816700000000000000e+04	6.350000000000000000e+02	1.054000000000000000e+03	1.970000000000000000e+02	5.994700000000000000e+04
1.130000000000049454e+02	3.814000000000000000e+04	6.360000000000000000e+02	1.044000000000000000e+03	1.960000000000000000e+02	5.998400000000000000e+04
1.131000000000049397e+02	3.811200000000000000e+04	6.350000000000000000e+02	1.025000000000000000e+03	1.840000000000000000e+02	6.004400000000000000e+04
1.132000000000049340e+02	3.808300000000000000e+04	6.360000000000000000e+02	1.004000000000000000e+03	1.760000000000000000e+02	6.010100000000000000e+04
1.133000000000049283e+02	3.805100000000000000e+04	6.310000000000000000e+02	1.009000000000000000e+03	1.770000000000000000e+02	6.013200000000000000e+04
1.134000000000049226e+02	3.804000000000000000e+04	6.140000000000000000e+02	1.000000000000000000e+03	1.770000000000000000e+02	6.016900000000000000e+04
1.135000000000049170e+02	3.802200000000000000e+04	5.970000000000000000e+02	1.013000000000000000e+03	1.770000000000000000e+02	6.019100000000000000e+04
1.136000000000049113e+02	3.800000000000000000e+04	5.860000000000000000e+02	1.002000000000000000e+03	1.680000000000000000e+02	6.024400000000000000e+04
1.137000000000049056e+02	3.797700000000000000e+04	5.690000000000000000e+02	1.012000000000000000e+03	1.700000000000000000e+02	6.027200000000000000e+04
1.138000000000048999e+02	3.795400000000000000e+04	5.680000000000000000e+02	1.004000000000000000e+03	1.670000000000000000e+02	6.030700000000000000e+04
1.139000000000048942e+02	3.792700000000000000e+04	5.670000000000000000e+02	9.950000000000000000e+02	1.700000000000000000e+02	6.034100000000000000e+04
1.140000000000048885e+02	3.790700000000000000e+04	5.630000000000000000e+02	9.820000000000000000e+02	1.690000000000000000e+02	6.037900000000000000e+04
1.141000000000048828e+02	3.788700000000000000e+04	5.430000000000000000e+02	9.840000000000000000e+02	1.720000000000000000e+02	6.041400000000000000e+04
1.142000000000048772e+02	3.786200000000000000e+04	5.390000000000000000e+02	9.690000000000000000e+02	1.750000000000000000e+02	6.045500000000000000e+04
1.143000000000048715e+02	3.784100000000000000e+04	5.320000000000000000e+02	9.610000000000000000e+02	1.720000000000000000e+02	6.049400000000000000e+04
1.144000000000048658e+02	3.781800000000000000e+04	5.250000000000000000e+02	9.540000000000000000e+02	1.720000000000000000e+02	6.053100000000000000e+04
1.145000000000048601e+02	3.780300000000000000e+04	5.080000000000000000e+02	9.600000000000000000e+02	1.700000000000000000e+02	6.055900000000000000e+04
1.146000000000048544e+02	3.778600000000000000e+04	4.880000000000000000e+02	9.490000000000000000e+02	1.760000000000000000e+02	6.060100000000000000e+04
1.147000000000048487e+02	3.776000000000000000e+04	4.930000000000000000e+02	9.370000000000000000e+02	1.650000000000000000e+02	6.064500000000000000e+04
1.148000000000048431e+02	3.773700000000000000e+04	4.950000000000000000e+02	9.270000000000000000e+02	1.650000000000000000e+02	6.067600000000000000e+04
1.149000000000048374e+02	3.771300000000000000e+04	4.950000000000000000e+02	9.100000000000000000e+02	1.680000000000000000e+02	6.071400000000000000e+04
1.150000000000048317e+02	3.769100000000000000e+04	4.860000000000000000e+02	8.970000000000000000e+02	1.690000000000000000e+02	6.075700000000000000e+04
1.151000000000048260e+02	3.765700000000000000e+04	4.910000000000000000e+02	8.940000000000000000e+02	1.650000000000000000e+02	6.079300000000000000e+04
1.152000000000048203e+02	3.763700000000000000e+04	4.820000000000000000e+02	8.890000000000000000e+02	1.710000000000000000e+02	6.082100000000000000e+04
1.153000000000048146e+02	3.761000000000000000e+04	4.830000000000000000e+02	8.820000000000000000e+02	1.720000000000000000e+02	6.085300000000000000e+04
1.154000000000048090e+02	3.758300000000000000e+04	4.930000000000000000e+02	8.690000000000000000e+02	1.630000000000000000e+02	6.089200000000000000e+04
1.155000000000048033e+02	3.755900000000000000e+04	4.980000000000000000e+02	8.640000000000000000e+02	1.600000000000000000e+02	6.091900000000000000e+04
1.156000000000047976e+02	3.753800000000000000e+04	4.960000000000000000e+02	8.580000000000000000e+02	1.580000000000000000e+02	6.095000000000000000e+04
1.157000000000047919e+02	3.752200000000000000e+04	4.850000000000000000e+02	8.530000000000000000e+02	1.580000000000000000e+02	6.098200000000000000e+04
1.158000000000047862e+02	3.750400000000000000e+04	4.800000000000000000e+02	8.440000000000000000e+02	1.520000000000000000e+02	6.102000000000000000e+04
1.159000000000047805e+02	3.748100000000000000e+04	4.790000000000000000e+02	8.310000000000000000e+02	1.470000000000000000e+02	6.106200000000000000e+04
1.160000000000047748e+02	3.746400000000000000e+04	4.780000000000000000e+02	8.160000000000000000e+02	1.490000000000000000e+02	6.109300000000000000e+04
